;id;X_age;X_bonus_malus_rating;X_distr_channel;X_vehicle_type;X_ttm_claims;X_policy_count;X_risk_code;X_vehicle_age;X_policy_tenure;X_policy_premium;U;prob_acceptance;Z
3147879;5267369;55.0;45.0;5;1;0;5;0;25.0;1.0;151.8581;1.0815359865558702;0.9217296987771988;1
3147886;5267380;46.0;45.0;3;1;1;2;0;20.0;1.0;138.365;1.0567701369566003;0.9483880959451199;1
3147894;5267397;26.0;45.0;9;1;0;1;0;8.0;1.0;167.0165;1.1268946481335675;0.9279071614146233;1
3147897;5267405;62.0;66.5;7;2;0;1;0;23.0;1.0;226.8626;1.1073222294022904;0.761249303817749;1
3147900;5267409;60.0;73.625;2;3;0;1;0;20.0;1.0;268.7877;1.0972600308719485;0.7793077379465103;1
3147907;5267422;72.0;95.0;2;1;0;2;0;24.0;1.0;246.3492;1.0973853375614777;0.8254560679197311;1
3147912;5267431;64.0;57.0;2;1;0;3;0;27.0;1.0;140.6687;1.0966192194852158;0.8324422091245651;1
3147914;5267433;80.0;64.125;6;0;0;1;0;8.0;1.0;153.4836;1.0970553205684517;0.9019790217280388;1
3147916;5267435;55.0;68.875;5;1;0;2;4;21.0;1.0;208.812;1.0973028370017048;0.9056604132056236;1
3147918;5267437;62.0;45.0;7;1;0;3;0;10.0;1.0;123.9944;1.0827908357151612;0.9533315151929855;0
3147920;5267441;62.0;45.0;2;2;0;2;0;22.0;1.0;211.3949;1.0662035839085995;0.901188887655735;0
3147922;5267443;68.0;47.5;7;1;1;6;0;28.0;1.0;164.9422;1.0968690850491867;0.8327677696943283;0
3147932;5267467;57.0;45.125;4;1;0;1;0;24.0;1.0;151.1799;1.1115895697774638;0.8693384826183319;1
3147934;5267472;39.0;71.25;2;0;1;1;0;25.0;1.0;150.3077;1.1211667798788751;0.7721594721078873;0
3147937;5267475;51.0;45.0;8;2;0;6;0;23.0;1.0;155.4283;1.0969688274271803;0.893259271979332;1
3147942;5267480;52.0;45.125;7;0;0;2;0;9.0;1.0;165.8198;1.0570510879882862;0.9495726078748703;1
3147951;5267492;55.0;45.125;7;0;1;2;0;13.0;1.0;156.4654;1.097047653986121;0.9006549790501595;1
3147955;5267501;69.0;59.375;11;1;0;1;0;5.0;1.0;179.1234;1.1170511502126468;0.8971068784594536;1
3147962;5267512;52.0;47.5;2;1;1;1;0;21.0;1.0;161.0429;1.0330166682293973;0.9352329224348068;1
3147974;5267534;49.0;45.0;2;1;0;2;0;23.0;1.0;178.2956;1.042482259797774;0.9464153312146664;1
3147978;5267540;56.0;54.625;5;0;0;1;0;8.0;1.0;134.8945;1.0967830415621096;0.9346819445490837;1
3147981;5267545;66.0;45.0;10;1;1;6;0;30.0;1.0;148.3577;1.0867652976555986;0.8715808540582657;0
3148003;5267569;26.0;45.0;8;2;1;2;0;26.0;1.0;248.8623;1.0872679389365123;0.7661108076572418;1
3148008;5267575;52.0;45.0;5;5;0;1;0;30.0;1.0;146.8;1.064850136239782;0.8880781158804893;1
3148014;5267585;46.0;45.0;5;2;0;2;0;21.0;1.0;175.5531;1.0873063477660034;0.9024617820978165;1
3148040;5267622;36.0;66.5;9;6;0;2;0;12.0;1.0;215.2643;1.1123070569527786;0.7910579293966293;1
3148042;5267626;28.0;45.0;5;1;0;1;0;14.0;1.0;169.1906;1.0332725340533102;0.9726460762321949;1
3148045;5267631;68.0;45.0;2;1;1;2;3;12.0;1.0;192.6064;1.0709924488490516;0.9455700628459454;1
3148047;5267637;47.0;45.0;8;2;0;1;0;13.0;1.0;224.1799;1.029039623980562;0.9310659095644951;1
3148049;5267640;51.0;45.0;2;1;1;4;0;19.0;1.0;170.148;1.097280015045725;0.8980660289525986;1
3148052;5267645;25.0;57.0;4;1;0;1;0;11.0;1.0;207.0568;1.0971868588715754;0.8864997625350952;1
3148064;5267670;26.0;47.5;3;1;0;2;0;28.0;1.0;166.6575;1.096920330618184;0.8081820160150528;1
3148077;5267689;36.0;45.125;1;3;0;5;0;20.0;1.0;195.9273;1.0969885258460663;0.8148860782384872;0
3148100;5267729;65.0;45.0;8;6;0;4;0;8.0;1.0;179.8673;1.0828538594841866;0.9051719903945923;1
3148104;5267733;29.0;45.0;5;1;1;1;0;13.0;1.0;145.5154;1.0968598512597294;0.9356240928173065;1
3148108;5267739;76.0;45.0;4;2;1;5;1;22.0;1.0;224.5788;1.1022857010545966;0.9352237731218338;0
3148121;5267756;43.0;45.0;5;1;0;7;0;23.0;1.0;127.5846;1.0868082825043148;0.928280271589756;1
3148124;5267761;49.0;45.0;2;2;1;6;0;17.0;1.0;200.3153;1.097020547107485;0.9152578040957451;1
3148132;5267774;56.0;45.125;9;1;1;4;2;8.0;1.0;241.4027;1.1219841368799934;0.9179163500666618;1
3148134;5267776;54.0;45.0;8;0;0;1;0;24.0;1.0;143.9098;1.0967286453042115;0.852900817990303;1
3148139;5267784;81.0;52.25;8;3;1;2;0;19.0;1.0;254.0481;1.0673569296522982;0.8402913808822632;1
3148143;5267789;72.0;52.25;8;1;1;1;0;21.0;1.0;194.1921;1.1070996193974936;0.7757849544286728;1
3148145;5267791;41.0;45.0;6;1;0;1;0;18.0;1.0;173.1996;1.097000224018993;0.8723363280296326;1
3148147;5267793;49.0;45.0;7;6;0;1;0;7.0;1.0;214.7757;1.1222405514217857;0.8530163317918777;1
3148149;5267795;56.0;57.0;5;2;0;2;0;14.0;1.0;183.7986;1.0507152938052848;0.9357913210988045;1
3148154;5267801;41.0;47.5;2;0;0;1;0;23.0;1.0;148.5571;1.0870567613395794;0.8663806319236755;1
3148156;5267805;30.0;66.5;7;1;0;1;0;7.0;1.0;220.6396;1.1221013816196186;0.830887570977211;1
3148168;5267823;26.0;45.0;10;2;0;2;0;10.0;1.0;261.8866;1.1075404392588244;0.9026620015501976;1
3148185;5267846;40.0;61.75;7;1;0;1;0;21.0;1.0;170.9857;1.0971092904260416;0.7865844368934631;1
3148187;5267848;48.0;49.875;9;1;0;2;0;17.0;1.0;198.5102;1.0971224652435996;0.8423088788986206;0
3148195;5267863;38.0;59.375;5;2;0;3;0;26.0;1.0;280.5854;1.0973129749445267;0.7889394611120224;1
3148199;5267868;54.0;45.0;7;2;1;2;0;21.0;1.0;189.096;1.010544908406312;0.9288085773587227;1
3148204;5267875;59.0;45.0;7;5;0;2;5;14.0;1.0;226.2243;1.0427261792831273;0.9264478534460068;1
3148208;5267881;76.0;45.125;9;1;0;1;0;28.0;1.0;135.473;1.0869324514847976;0.8595574349164963;1
3148221;5267902;52.0;45.0;8;1;0;2;5;25.0;1.0;182.7634;1.0429878192241993;0.9408144876360893;1
3148225;5267909;69.0;57.0;5;2;0;1;5;22.0;1.0;224.7284;1.0428143483422656;0.9296682700514793;1
3148229;5267913;62.0;45.125;4;3;0;3;0;22.0;1.0;189.2357;1.097203117593562;0.9023738130927086;1
3148233;5267917;38.0;95.0;8;2;0;1;0;17.0;1.0;260.3209;1.033493661092905;0.8052058815956116;1
3148236;5267925;41.0;45.125;8;2;0;1;0;22.0;1.0;186.9719;1.1071182354139846;0.7992636561393738;1
3148240;5267931;70.0;47.5;7;1;0;2;0;24.0;1.0;135.7223;1.0967247092040144;0.8782136887311935;1
3148247;5267938;32.0;47.5;7;6;0;2;1;12.0;1.0;254.078;1.1122962239942065;0.8447351604700089;0
3148250;5267942;38.0;45.125;4;2;0;3;1;17.0;1.0;222.4546;1.0972575977300536;0.9039659276604652;1
3148261;5267957;63.0;45.0;2;1;0;2;0;27.0;1.0;136.9489;1.0967594482321508;0.897832453250885;1
3148269;5267967;69.0;45.125;5;5;0;1;1;19.0;1.0;223.8608;1.1072505771443684;0.8671216666698456;0
3148281;5267991;47.0;52.25;2;0;0;2;0;12.0;1.0;143.4112;1.0869443948589788;0.9158741757273674;1
3148287;5268001;76.0;66.5;2;7;0;9;0;17.0;1.0;298.4664;1.0973429504962702;0.8866531252861023;0
3148301;5268023;60.0;45.125;7;6;0;2;0;9.0;1.0;196.2863;1.10685259236126;0.859157606959343;1
3148303;5268029;37.0;45.0;8;4;0;1;0;20.0;1.0;238.1123;1.0971713766991458;0.8061247020959854;1
3148318;5268050;65.0;45.0;8;1;0;2;0;19.0;1.0;171.3746;1.0309579132496882;0.9605445042252541;1
3148324;5268059;49.0;59.375;8;2;0;2;0;23.0;1.0;175.4434;1.096934965920633;0.7928141057491302;1
3148326;5268063;87.0;45.0;0;2;0;1;0;18.0;1.0;180.7888;1.1070376040993688;0.8257011920213699;1
3148339;5268085;38.0;45.0;8;1;0;1;0;17.0;1.0;121.0225;1.056497758681237;0.9599383138120174;1
3148342;5268092;29.0;47.5;5;1;0;2;0;15.0;1.0;190.1033;1.1071349103355912;0.9140596836805344;1
3148359;5268120;70.0;47.5;2;2;0;6;0;6.0;1.0;205.4811;1.0973271994358604;0.9248217865824699;1
3148362;5268123;47.0;61.75;8;7;0;1;0;21.0;1.0;236.7255;1.1222703088598398;0.7631859332323074;1
3148394;5268167;68.0;45.0;2;1;0;1;0;15.0;1.0;119.4369;1.1066931576422363;0.9560456648468971;1
3148397;5268170;68.0;95.0;5;0;0;2;0;9.0;1.0;245.2023;1.0922001955120322;0.9103854447603226;1
3148399;5268172;57.0;45.0;7;2;0;9;0;21.0;1.0;132.653;1.094585120577748;0.9134953767061234;1
3148406;5268179;39.0;64.125;5;1;0;2;0;6.0;1.0;196.7052;1.1071898455150144;0.9127212837338448;1
3148410;5268183;54.0;78.0;4;2;0;1;0;28.0;1.0;170.9476;1.0846013632247542;0.7525819540023804;0
3148412;5268185;57.0;52.25;8;2;1;1;4;7.0;1.0;240.6747;1.0974979921030337;0.8505163043737411;1
3148416;5268190;62.0;45.0;5;1;0;7;0;14.0;1.0;159.0284;1.1065319150541664;0.9461700059473515;1
3148425;5268207;66.0;45.0;5;2;0;4;0;16.0;1.0;200.8339;1.0871172645653946;0.9410726651549339;1
3148427;5268212;64.0;66.5;7;2;0;1;2;28.0;1.0;292.6423;1.067514846623335;0.7872151732444763;1
3148430;5268217;71.0;61.75;8;1;0;1;0;16.0;1.0;152.4764;1.101875437772665;0.852942019701004;1
3148442;5268233;37.0;95.0;2;1;0;1;0;6.0;1.0;224.5788;1.0427520318035362;0.9007058441638947;0
3148444;5268235;78.0;45.0;2;7;0;3;0;18.0;1.0;215.2145;1.1220433567440855;0.9287345111370087;0
3148447;5268242;45.0;57.0;8;1;2;1;0;25.0;1.0;200.2056;1.097172107073928;0.6923054754734039;1
3148451;5268249;39.0;45.0;5;2;2;2;0;20.0;1.0;210.7367;1.0971036369080467;0.8913607746362686;1
3148454;5268253;49.0;66.5;2;1;0;1;0;18.0;1.0;203.0678;1.0971212570382896;0.8361455798149109;1
3148458;5268257;71.0;45.0;2;1;0;3;0;22.0;1.0;131.6534;1.1218851924826854;0.9251940548419952;1
3148462;5268263;62.0;45.0;8;2;0;3;0;29.0;1.0;194.3018;1.097262094329543;0.8589556366205215;1
3148478;5268295;53.0;95.0;6;0;0;2;0;5.0;1.0;198.3108;1.0246542296233991;0.9317042306065559;1
3148483;5268301;39.0;45.125;10;2;3;1;0;20.0;1.0;218.2362;1.0973431538855607;0.7821893393993378;0
3148497;5268325;67.0;95.0;5;0;0;1;0;16.0;1.0;206.3587;1.07715351957538;0.8918121978640556;1
3148503;5268335;39.0;45.0;2;5;0;4;0;10.0;1.0;157.9115;1.09707019438103;0.9309134781360626;1
3148519;5268352;55.0;71.25;10;2;0;1;0;12.0;1.0;234.1426;1.1172251439934466;0.8242773711681366;1
3148521;5268354;53.0;54.625;5;1;0;3;1;15.0;1.0;233.644;1.1071544743284656;0.9098903760313988;0
3148526;5268365;71.0;45.0;5;1;0;8;0;29.0;1.0;127.3253;1.0965613275601942;0.933909073472023;1
3148528;5268367;71.0;45.0;5;1;0;1;0;24.0;1.0;190.4523;1.0873063754021348;0.8913346230983734;1
3148538;5268377;36.0;95.0;6;1;0;1;0;24.0;1.0;207.2762;1.0183513592009117;0.8482740223407745;1
3148548;5268391;47.0;45.0;5;2;0;3;0;16.0;1.0;183.4714;1.0973372416627334;0.9305291250348091;1
3148554;5268397;57.0;45.0;9;3;0;5;0;16.0;1.0;186.563;1.1018261927606225;0.8951497375965118;1
3148556;5268399;62.0;64.125;8;2;0;1;4;15.0;1.0;244.3247;1.0973921179479602;0.855798214673996;1
3148561;5268404;34.0;52.25;2;5;0;1;0;20.0;1.0;159.7863;1.1169918822827738;0.8166949301958084;0
3148569;5268414;39.0;61.75;10;1;0;1;3;19.0;1.0;217.3686;1.1122581642426737;0.8658525794744492;1
3148577;5268429;53.0;45.0;10;0;0;3;0;23.0;1.0;143.5708;1.0970893802918142;0.9028516709804535;1
3148591;5268447;22.0;66.5;2;6;1;2;0;23.0;1.0;316.5867;1.1075323126334744;0.6889243423938751;1
3148601;5268464;60.0;45.125;6;1;0;2;0;8.0;1.0;153.7628;1.0969493271454474;0.9257709085941315;1
3148607;5268478;59.0;47.5;1;7;0;1;0;20.0;1.0;140.2;1.1216833095577747;0.8876586481928825;1
3148614;5268491;57.0;45.125;5;0;0;2;0;8.0;1.0;168.5423;1.0873234790316733;0.95585847645998;1
3148617;5268496;39.0;45.0;2;2;1;3;0;22.0;1.0;150.3522;1.1118560287112524;0.8844853639602661;1
3148627;5268517;60.0;73.625;6;7;0;5;0;20.0;1.0;233.2251;1.1121873246061422;0.8358585685491562;0
3148640;5268536;64.0;45.125;9;0;0;1;0;5.0;1.0;305.5071;1.1175517688459615;0.8873933032155037;1
3148643;5268541;51.0;45.125;8;2;1;1;3;18.0;1.0;229.4455;1.1145130325066301;0.8743395209312439;1
3148645;5268544;54.0;45.0;5;2;1;4;0;12.0;1.0;163.915;1.0425525424762834;0.9800412226468325;1
3148648;5268548;26.0;57.0;5;1;1;2;0;4.0;1.0;202.4694;1.1020924643427599;0.9015150219202042;1
3148661;5268572;72.0;45.0;8;6;0;1;0;17.0;1.0;138.4947;1.1264690995395492;0.8943507075309753;1
3148666;5268577;45.0;45.125;3;1;0;2;3;19.0;1.0;191.7986;1.1072030765605172;0.8995422869920731;1
3148671;5268585;61.0;45.0;5;7;0;3;0;26.0;1.0;190.7914;1.1217486742064895;0.9103573337197304;1
3148680;5268602;44.0;47.5;8;6;0;1;0;18.0;1.0;210.4276;1.126990946054605;0.7858918160200119;0
3148715;5268662;51.0;45.0;8;2;0;1;0;25.0;1.0;186.3735;1.0970980316407644;0.8057941198348999;1
3148717;5268668;58.0;45.0;8;1;0;4;0;25.0;1.0;158.809;1.096978130962351;0.8927397131919861;0
3148723;5268678;32.0;45.0;2;2;0;1;0;23.0;1.0;194.3018;1.0973135606566693;0.8420538008213043;1
3148735;5268706;57.0;64.125;7;6;0;5;0;5.0;1.0;215.6234;1.047659947853526;0.9083517864346504;0
3148742;5268714;28.0;73.625;8;1;0;1;0;29.0;1.0;203.0279;1.087288988360713;0.6945363581180573;0
3148747;5268719;38.0;45.125;4;6;0;1;0;29.0;1.0;190.0634;1.087058318434796;0.7948989421129227;0
3148757;5268731;54.0;45.0;3;2;0;2;0;22.0;1.0;217.3586;1.1123093358164804;0.8799344226717949;0
3148764;5268742;48.0;45.125;10;1;0;1;0;23.0;1.0;130.357;1.101820385556587;0.8733808547258377;1
3148774;5268754;72.0;45.0;7;5;0;1;0;18.0;1.0;185.0571;1.1071177490623165;0.8303489685058594;1
3148776;5268758;59.0;45.0;7;1;0;1;0;26.0;1.0;130.6163;1.0964175221622416;0.865371584892273;1
3148803;5268807;26.0;57.0;8;1;0;2;2;31.0;1.0;226.5434;1.087385463447622;0.7435484826564789;1
3148812;5268817;52.0;45.125;10;5;1;1;3;17.0;1.0;215.8727;1.0971280759447581;0.8701669126749039;1
3148834;5268851;58.0;45.0;10;2;0;1;0;10.0;1.0;425.0197;1.05270414524315;0.8994114473462105;1
3148840;5268861;36.0;47.5;3;1;0;1;0;7.0;1.0;154.5407;1.0967984485640354;0.9180053696036339;1
3148857;5268889;34.0;57.0;4;2;0;2;0;16.0;1.0;198.959;1.087208922441307;0.8800423219799995;0
3148862;5268897;86.0;66.5;2;1;0;2;0;24.0;1.0;181.098;1.0971959933295783;0.8059520870447159;0
3148881;5268933;53.0;45.125;4;6;0;2;0;12.0;1.0;380.6413;1.1174299793532652;0.899468407034874;0
3148887;5268944;78.0;47.5;2;0;0;2;0;16.0;1.0;131.4939;1.0969330136226854;0.9468734636902809;1
3148889;5268946;27.0;45.0;7;5;0;1;5;24.0;1.0;235.7183;1.112047728156872;0.8431249409914017;1
3148891;5268948;43.0;45.0;2;6;0;3;0;24.0;1.0;177.079;1.1117072041292304;0.84854356944561;1
3148901;5268958;47.0;75.0;2;6;0;1;0;29.0;1.0;227.3911;1.0972285194979048;0.6459788382053375;0
3148909;5268979;70.0;57.0;7;0;0;3;0;4.0;1.0;396.2286;1.1174609808580198;0.9121461287140846;1
3148939;5269036;55.0;61.75;8;1;0;3;5;10.0;1.0;220.2607;1.1171307455211028;0.8872796818614006;1
3148946;5269048;51.0;45.0;1;1;0;1;3;25.0;1.0;146.423;1.0869877000198056;0.8984321653842926;1
3148963;5269077;57.0;45.0;4;1;0;1;0;28.0;1.0;158.9387;1.0973413020239877;0.8465849310159683;1
3148968;5269084;40.0;45.0;4;1;0;4;0;17.0;1.0;136.6697;1.0332941390813033;0.976591320708394;1
3148970;5269086;42.0;45.125;2;2;0;1;0;11.0;1.0;135.5128;1.0967229663913667;0.9295919984579086;1
3148980;5269098;41.0;45.125;8;1;0;3;0;8.0;1.0;161.5814;1.1068105611165642;0.9147325307130814;1
3148984;5269106;36.0;52.25;5;2;0;1;0;12.0;1.0;197.2637;1.1071981312324568;0.8707237988710403;1
3148992;5269117;27.0;61.75;5;2;0;1;0;13.0;1.0;252.5522;1.0873791635946946;0.8441247344017029;1
3148994;5269123;35.0;80.75;7;2;0;1;0;13.0;1.0;294.0086;1.0062630821003196;0.8277734071016312;1
3148997;5269132;61.0;59.375;7;6;1;1;0;25.0;1.0;229.984;1.0972937247808543;0.6647269427776337;0
3149011;5269158;68.0;45.0;2;1;1;2;0;4.0;1.0;355.8592;1.1173239303634697;0.9170638620853424;1
3149015;5269164;38.0;61.75;7;1;0;1;0;21.0;1.0;145.316;1.1066916237716424;0.7963351458311081;1
3149027;5269180;64.0;45.125;2;6;0;4;0;26.0;1.0;126.6072;1.0869839945911448;0.8857427537441254;1
3149029;5269182;63.0;45.0;3;6;0;8;0;23.0;1.0;199.7169;1.1122243535724818;0.8939510807394981;1
3149033;5269190;70.0;47.5;7;3;1;2;0;24.0;1.0;217.2589;1.0872281871996958;0.8267609775066376;0
3149035;5269192;39.0;45.125;5;1;0;3;0;6.0;1.0;126.4477;1.0968961871192595;0.9529355652630329;1
3149045;5269217;54.0;45.0;11;1;0;1;0;25.0;1.0;137.4675;1.121792423663775;0.8695092052221298;1
3149049;5269222;68.0;45.0;3;1;0;2;4;10.0;1.0;222.3749;1.0972911061455226;0.9373724386096001;1
3149054;5269231;62.0;45.0;5;3;0;7;0;30.0;1.0;213.9679;1.0581493766120993;0.9351379722356796;1
3149058;5269241;43.0;59.375;7;1;1;1;0;22.0;1.0;190.3526;1.1071033440047575;0.7395802438259125;1
3149071;5269261;46.0;45.0;5;2;0;1;4;7.0;1.0;212.2725;1.1271361104241011;0.9485708326101303;1
3149073;5269263;56.0;45.125;0;2;0;4;0;12.0;1.0;184.0499;1.0157028066844915;0.9477724954485893;1
3149080;5269270;75.0;45.125;8;6;0;3;0;30.0;1.0;123.2564;1.0969815766159;0.8735752999782562;1
3149098;5269299;63.0;45.0;3;0;0;1;0;21.0;1.0;118.9183;1.096887526982811;0.9147586226463318;1
3149103;5269304;68.0;45.0;8;1;1;2;0;31.0;1.0;123.1966;1.0771401158798213;0.8735140264034271;1
3149105;5269306;44.0;45.125;4;7;0;5;1;22.0;1.0;272.6642;1.1034451900909616;0.8903413265943527;1
3149107;5269311;55.0;61.75;4;1;0;1;0;16.0;1.0;172.7109;1.0972671672720133;0.8796790540218353;1
3149116;5269330;43.0;64.125;5;1;0;1;4;25.0;1.0;206.269;1.087269536382103;0.8368137627840042;1
3149118;5269332;46.0;45.125;5;2;0;3;2;10.0;1.0;191.8385;1.08726871821871;0.9443291947245598;1
3149141;5269376;35.0;57.0;7;0;0;1;0;8.0;1.0;175.6928;1.0332238998980037;0.9334451332688332;1
3149143;5269378;47.0;57.0;1;4;0;2;0;31.0;1.0;177.1388;1.0870571551800057;0.7562816888093948;1
3149145;5269380;75.0;45.125;3;2;0;2;0;23.0;1.0;182.2049;1.1070503592384178;0.8675503134727478;1
3149164;5269411;70.0;66.5;4;4;0;3;0;19.0;1.0;268.3689;1.0674858375914646;0.8741743564605713;1
3149168;5269415;53.0;57.0;8;5;0;3;5;20.0;1.0;235.7981;1.087328523851549;0.8046400249004364;1
3149182;5269439;56.0;45.125;8;1;0;1;0;10.0;1.0;148.2878;1.106834142795294;0.9023089408874512;1
3149206;5269476;70.0;45.0;1;2;0;1;0;27.0;1.0;157.7519;1.0969756941120836;0.838598221540451;1
3149223;5269507;71.0;45.0;7;1;0;1;5;14.0;1.0;168.5324;1.0969997460428973;0.9150937646627426;1
3149225;5269509;62.0;45.0;2;4;0;2;0;17.0;1.0;148.6691;1.0421129878367463;0.9653348214924335;1
3149230;5269533;50.0;95.0;10;1;0;1;0;19.0;1.0;218.8745;1.087152683387055;0.7849204987287521;1
3149234;5269540;39.0;95.0;2;1;0;1;2;20.0;1.0;261.737;1.0875420746780162;0.7825513631105423;1
3149236;5269542;36.0;45.125;2;0;0;3;3;22.0;1.0;157.343;1.1168593455063143;0.9004479199647903;0
3149242;5269548;48.0;45.0;8;0;0;1;2;7.0;1.0;189.6844;1.1267663550613545;0.9072116017341614;1
3149246;5269556;33.0;45.125;10;1;1;1;0;14.0;1.0;177.777;1.0969922993413097;0.8656933307647705;0
3149248;5269559;50.0;45.0;2;2;0;2;0;26.0;1.0;169.5396;1.0113271471679772;0.9606871418654919;1
3149254;5269571;53.0;57.0;7;7;1;2;0;31.0;1.0;214.7221;1.0872658194009839;0.7441118359565735;0
3149256;5269573;75.0;47.5;9;3;1;1;0;25.0;1.0;254.7362;1.0970957406132307;0.7880326956510544;1
3149265;5269582;59.0;45.125;4;1;0;1;2;17.0;1.0;178.5749;1.0971866706911217;0.9156026169657707;0
3149270;5269592;66.0;45.0;10;1;0;3;0;12.0;1.0;162.828;1.0968629474046232;0.9297994151711464;0
3149282;5269616;48.0;45.125;8;2;0;1;0;10.0;1.0;171.9331;1.0972872588233447;0.8942945152521133;0
3149290;5269632;50.0;52.25;4;6;1;3;0;23.0;1.0;145.5454;1.1017180893384468;0.8406073600053787;1
3149294;5269636;52.0;52.25;7;6;0;5;0;11.0;1.0;226.9224;1.1122304364840139;0.8434519320726395;0
3149296;5269638;52.0;47.5;5;1;0;1;0;19.0;1.0;156.9441;1.0768802395247734;0.8917595520615578;1
3149326;5269677;40.0;66.5;8;3;1;2;0;21.0;1.0;215.8228;1.1222169298146443;0.6711716651916504;1
3149338;5269697;63.0;45.125;6;1;0;2;0;12.0;1.0;183.5313;1.116975687525779;0.889917753636837;1
3149340;5269699;23.0;66.5;9;6;1;1;0;25.0;1.0;271.1811;1.1022892082080942;0.5504126250743866;0
3149360;5269735;64.0;73.625;11;1;1;2;0;22.0;1.0;223.0131;1.0427190151609926;0.8622141033411026;1
3149366;5269749;58.0;47.5;3;1;0;2;0;5.0;1.0;176.2811;1.1072088839926686;0.9161720350384712;1
3149374;5269769;76.0;54.625;1;0;0;1;0;15.0;1.0;160.634;1.0973392930512844;0.8832854479551315;1
3149378;5269774;66.0;45.0;3;1;0;2;0;17.0;1.0;165.5107;1.111831440505055;0.9226444810628891;1
3149391;5269806;38.0;68.875;3;1;0;1;1;16.0;1.0;228.4682;1.0972643019903865;0.8483947366476059;1
3149396;5269825;73.0;45.125;3;1;0;3;0;29.0;1.0;134.4158;1.0867026049021022;0.8829138427972794;0
3149401;5269833;79.0;45.125;9;7;0;4;0;24.0;1.0;174.9648;1.042781176556656;0.9672217592597008;1
3149405;5269837;66.0;47.5;5;0;0;1;0;23.0;1.0;155.0693;1.0770023466927368;0.892073355615139;1
3149417;5269864;44.0;57.0;2;1;0;2;0;18.0;1.0;134.4757;1.096778079608435;0.8676085919141769;1
3149419;5269866;86.0;45.0;5;0;0;1;0;20.0;1.0;126.8566;1.0969866762943354;0.9327563568949699;1
3149451;5269918;29.0;45.0;5;1;0;2;2;10.0;1.0;191.9582;1.0973743242018315;0.9484905898571014;1
3149453;5269921;50.0;57.0;8;0;0;3;0;5.0;1.0;405.2538;1.0340680334151093;0.9186064526438713;1
3149464;5269942;28.0;57.0;8;6;0;1;1;22.0;1.0;278.3316;1.0333717048297786;0.8123587816953659;1
3149479;5269965;66.0;59.375;10;5;0;2;0;17.0;1.0;160.2451;1.102124183516376;0.8364197164773941;1
3149490;5269982;61.0;45.125;5;3;0;2;0;20.0;1.0;217.6279;1.097193880012627;0.8978034928441048;0
3149507;5270011;55.0;45.125;8;1;0;1;0;11.0;1.0;140.0105;1.116630538423904;0.9109453111886978;0
3149509;5270016;69.0;45.0;7;6;1;1;0;30.0;1.0;166.9068;1.0971392417804426;0.7793234884738922;0
3149517;5270026;48.0;71.25;5;1;0;2;0;23.0;1.0;192.1975;1.0971526684790385;0.825036883354187;1
3149528;5270045;45.0;45.0;5;3;0;2;0;27.0;1.0;189.6944;1.0301832842719658;0.9422871246933937;1
3149536;5270061;57.0;66.5;7;2;0;2;0;12.0;1.0;315.4698;1.1274296303481348;0.8239825367927551;1
3149545;5270072;63.0;95.0;2;1;0;1;0;9.0;1.0;204.3542;1.0972615194598399;0.8859506249427795;1
3149549;5270078;29.0;72.0;7;2;0;2;0;23.0;1.0;385.847;1.0048024216852793;0.7870194911956787;1
3149551;5270081;36.0;64.125;4;2;1;2;0;23.0;1.0;219.6922;1.097262442635651;0.7880780100822449;1
3149587;5270147;26.0;57.0;5;2;0;1;0;18.0;1.0;233.2949;1.097237873609753;0.8028938621282578;0
3149601;5270173;67.0;45.0;7;5;1;1;0;18.0;1.0;184.1097;1.0970633269186794;0.8266346305608749;1
3149603;5270179;54.0;59.375;7;0;0;1;0;8.0;1.0;149.7738;1.0146634458096142;0.9549622125923634;1
3149624;5270207;34.0;52.25;8;2;0;5;0;23.0;1.0;210.647;1.0872217501317372;0.7741175889968872;0
3149638;5270242;53.0;45.125;2;2;0;4;0;22.0;1.0;166.2187;1.0871219664213472;0.8883361294865608;1
3149645;5270251;54.0;54.625;8;2;0;1;0;19.0;1.0;205.4313;1.1070367563268109;0.772447481751442;1
3149650;5270256;71.0;45.0;5;1;0;1;2;14.0;1.0;224.9079;1.0712384936233899;0.9418014287948608;1
3149658;5270269;67.0;45.0;3;1;0;2;0;9.0;1.0;327.3872;1.1174230391414202;0.92790687084198;1
3149669;5270282;25.0;57.0;5;1;0;2;0;16.0;1.0;198.0714;1.112023240104326;0.8907387927174568;1
3149673;5270286;28.0;47.5;8;2;0;1;2;9.0;1.0;261.8966;1.122274974169195;0.8769121542572975;1
3149681;5270295;66.0;45.0;3;1;0;1;2;27.0;1.0;165.2414;1.0970011147327487;0.8756491616368294;1
3149687;5270308;50.0;45.0;3;1;1;2;0;14.0;1.0;153.6831;1.0869770326080097;0.9305518120527267;1
3149689;5270312;52.0;45.0;2;1;0;1;2;25.0;1.0;175.234;1.1066916237716424;0.8878561705350876;1
3149693;5270316;57.0;54.625;5;1;0;2;0;14.0;1.0;156.3358;1.0613691809553538;0.9491392076015472;1
3149713;5270350;64.0;45.125;10;5;0;4;0;15.0;1.0;166.5079;1.0970050069696393;0.898611456155777;1
3149715;5270352;54.0;68.875;5;1;0;2;0;12.0;1.0;217.1292;1.0972729600624882;0.900840051472187;1
